MPID	Name	Name_in_Burmese	Constituency	Region	Party	Gender	Ethnicity	Religion	DoB	Previous_Occupation	Parliament	Elected_Year	Term_End_Year	QuestionID	House	Session	Date	Description	Description_in_Burmese	Issue	Respondant	Respondant_Position	Response	Purpose
LWMP-01-0191	U Sai Bo Aung	ဦးစိုင်းဘိုအောင်	Muse Tsp	Shan	SNDP	Male	Shan	Buddhism	11-Jun-56	Education	First Pyithu Hluttaw	2010	2015	LWQ-01-06-020	First Pyithu Hluttaw	Sixth Regular Session	18-Jan-13			Infrasturctural Development	U Soe Tint	Deputy Construction Minister	Underway	Representation
LWMP-01-0191	U Sai Bo Aung	ဦးစိုင်းဘိုအောင်	Muse Tsp	Shan	SNDP	Male	Shan	Buddhism	11-Jun-56	Education	First Pyithu Hluttaw	2010	2015	LWQ-01-06-047	First Pyithu Hluttaw	Sixth Regular Session	23-Jan-13			Education	Dr Maung Maung Thein	Deputy Finance and Revenue Minister	Negative	Scrutiny
LWMP-01-0191	U Sai Bo Aung	ဦးစိုင်းဘိုအောင်	Muse Tsp	Shan	SNDP	Male	Shan	Buddhism	11-Jun-56	Education	First Pyithu Hluttaw	2010	2015	LWQ-01-08-115	First Pyithu Hluttaw	Eight Regular Session	1-Nov-13	Alteration and nullifing the Act of Unfairly 1908		Legislation	Brig-Gen Kyaw Kyaw Tun	Deputy Home Minister	Negative	Scrutiny
LWMP-01-0191	U Sai Bo Aung	ဦးစိုင်းဘိုအောင်	Muse Tsp	Shan	SNDP	Male	Shan	Buddhism	11-Jun-56	Education	First Pyithu Hluttaw	2010	2015	LWQ-01-10-127	First Pyithu Hluttaw	Tenth Regular Session	26-Jun-14	Making legal to Illegal migrant worker to China and giving offical		Infrasturctural Development	U Soe Tint	Deputy Construction Minister	Underway	Representation
LWMP-01-0194	U Kyaw Myint	ဦးကျော်မြင့်	Myan Aung Tsp	Ayeyawady	NLD	Male	Bamar	Buddhism	30-Aug-43	Agriculture	First Pyithu Hluttaw	2012	2015	LWQ-01-06-166	First Pyithu Hluttaw	Sixth Regular Session	8-Mar-13			Agriculture	U Ohn Than	Deputy Agriculture and Irrigation Minister	Affirmative	Scrutiny
LWMP-01-0194	U Kyaw Myint	ဦးကျော်မြင့်	Myan Aung Tsp	Ayeyawady	NLD	Male	Bamar	Buddhism	30-Aug-43	Agriculture	First Pyithu Hluttaw	2012	2015	LWQ-01-10-212	First Pyithu Hluttaw	Tenth Regular Session	17-Jul-14	Taking Action on Public Crude Oil Factories in MyanAung		Real Estate	U Myint Zaw	Deputy Energy Minister	Unclear	Representation
LWMP-01-0198	U Ohn Ngwe	ဦးအုန်းငွေ	Myaung Tsp	Sagaing	USDP	Male	Bamar	Buddhism	15-Feb-52	Civil Service	First Pyithu Hluttaw	2010	2015	LWQ-01-03-075	First Pyithu Hluttaw	Third Regular Session	29-Feb-12	Alluvial land issue		Agriculture	Lt-Gen Ko Ko	Home Minister	Affirmative	Scrutiny
LWMP-01-0198	U Ohn Ngwe	ဦးအုန်းငွေ	Myaung Tsp	Sagaing	USDP	Male	Bamar	Buddhism	15-Feb-52	Civil Service	First Pyithu Hluttaw	2010	2015	LWQ-01-06-103	First Pyithu Hluttaw	Sixth Regular Session	5-Feb-13			Infrasturctural Development	U Ohn Than	Deputy Agriculture and Irrigation Minister	Underway	Representation
LWMP-01-0198	U Ohn Ngwe	ဦးအုန်းငွေ	Myaung Tsp	Sagaing	USDP	Male	Bamar	Buddhism	15-Feb-52	Civil Service	First Pyithu Hluttaw	2010	2015	LWQ-01-06-181	First Pyithu Hluttaw	Sixth Regular Session	14-Mar-13			Infrasturctural Development	Dr Thein Thein Htay	Deputy Health Minister	Affirmative	Scrutiny
LWMP-01-0198	U Ohn Ngwe	ဦးအုန်းငွေ	Myaung Tsp	Sagaing	USDP	Male	Bamar	Buddhism	15-Feb-52	Civil Service	First Pyithu Hluttaw	2010	2015	LWQ-01-07-044	First Pyithu Hluttaw	Seventh Regular Session	2-Jul-13	Assigning Teachers to Schools in Myaung		Education	U Aye Kyu	Deputy Education Minister	Affirmative	Scrutiny
LWMP-01-0198	U Ohn Ngwe	ဦးအုန်းငွေ	Myaung Tsp	Sagaing	USDP	Male	Bamar	Buddhism	15-Feb-52	Civil Service	First Pyithu Hluttaw	2010	2015	LWQ-01-07-107	First Pyithu Hluttaw	Seventh Regular Session	17-Jul-13	Low Price Mobile phone for Myaung		Services	U Win Than	Deputy Communications and Information Technology Minister	Affirmative	Representation
LWMP-01-0198	U Ohn Ngwe	ဦးအုန်းငွေ	Myaung Tsp	Sagaing	USDP	Male	Bamar	Buddhism	15-Feb-52	Civil Service	First Pyithu Hluttaw	2010	2015	LWQ-01-08-011	First Pyithu Hluttaw	Eight Regular Session	2-Oct-13	Plan for Bu Kaing-Kyauk Yit villages development street		Infrasturctural Development	U Aung Thein	Deputy President's Office 4 Minister	Negative	Representation
LWMP-01-0198	U Ohn Ngwe	ဦးအုန်းငွေ	Myaung Tsp	Sagaing	USDP	Male	Bamar	Buddhism	15-Feb-52	Civil Service	First Pyithu Hluttaw	2010	2015	LWQ-01-08-055	First Pyithu Hluttaw	Eight Regular Session	11-Oct-13	Giving a urgently need fire engine to Myaung		Services	Brig-Gen Kyaw Kyaw Tun	Deputy Home Minister	Affirmative	Representation
LWMP-01-0198	U Ohn Ngwe	ဦးအုန်းငွေ	Myaung Tsp	Sagaing	USDP	Male	Bamar	Buddhism	15-Feb-52	Civil Service	First Pyithu Hluttaw	2010	2015	LWQ-01-09-140	First Pyithu Hluttaw	Ninth Regular Session	6-Mar-14	Building three mobile network tower to get good connection and selling more SIM at Myaung		Services	U Win Than	Deputy Commucations and Information Technology Minister	Underway	Representation
LWMP-01-0198	U Ohn Ngwe	ဦးအုန်းငွေ	Myaung Tsp	Sagaing	USDP	Male	Bamar	Buddhism	15-Feb-52	Civil Service	First Pyithu Hluttaw	2010	2015	LWQ-01-10-162	First Pyithu Hluttaw	Tenth Regular Session	3-Jul-14	Rethinking for Farmers from Water Pumping Project at Myaung		Agriculture	U Ohn Than	Deputy Agriculture and Irrigation Minister	Mixed Answer	Scrutiny
LWMP-01-0198	U Ohn Ngwe	ဦးအုန်းငွေ	Myaung Tsp	Sagaing	USDP	Male	Bamar	Buddhism	15-Feb-52	Civil Service	First Pyithu Hluttaw	2010	2015	LWQ-01-10-239	First Pyithu Hluttaw	Tenth Regular Session	24-Jul-14	Chaining age of pansion		Administration	U Kyaw Thu	Union Civil Service Board Chairman	Affirmative	Scrutiny
LWMP-01-0198	U Ohn Ngwe	ဦးအုန်းငွေ	Myaung Tsp	Sagaing	USDP	Male	Bamar	Buddhism	15-Feb-52	Civil Service	First Pyithu Hluttaw	2010	2015	LWQ-01-11-032	First Pyithu Hluttaw	Eleventh Regular Session	17-Sep-14	Rebuilding Woods Office in Myaung		Infrasturctural Development	U Win Tun	Environmental Conservation and Forestry Minister	Underway	Representation
LWMP-01-0198	U Ohn Ngwe	ဦးအုန်းငွေ	Myaung Tsp	Sagaing	USDP	Male	Bamar	Buddhism	15-Feb-52	Civil Service	First Pyithu Hluttaw	2010	2015	LWQ-01-11-060	First Pyithu Hluttaw	Eleventh Regular Session	23-Sep-14	Regarding the Land for Building the Rual Development Offices in Myaung		Services	U Tin Ngwe	Deputy Livestock, Fishery and Rual Development Minister	Affirmative	Representation
LWMP-01-0199	U Than Oo	ဦးသန်းဦး	Myawady Tsp	Kayin	USDP	Male	Bamar	Buddhism	5-Apr-59	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-02-093	First Pyithu Hluttaw	Second Regular Session	6-Sep-11	To permit the establishment of Industry		Industry	U Soe Thein	Industry Minister	Negative	Scrutiny
LWMP-01-0199	U Than Oo	ဦးသန်းဦး	Myawady Tsp	Kayin	USDP	Male	Bamar	Buddhism	5-Apr-59	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-02-147	First Pyithu Hluttaw	Second Regular Session	19-Sep-11	Resumption of Myawaddy border trade		Business	U Win Myint	Commerce Minister	Unclear	Representation
LWMP-01-0199	U Than Oo	ဦးသန်းဦး	Myawady Tsp	Kayin	USDP	Male	Bamar	Buddhism	5-Apr-59	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-02-160	First Pyithu Hluttaw	Second Regular Session	21-Sep-11	Myawady-Hpa-an road construction		Infrasturctural Development	U Khin Maung Myint	Construction Minister	Underway	Representation
LWMP-01-0199	U Than Oo	ဦးသန်းဦး	Myawady Tsp	Kayin	USDP	Male	Bamar	Buddhism	5-Apr-59	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-05-077	First Pyithu Hluttaw	Fifth Regular Session	21-Nov-12	Palm oil imports		Business	U Win Myint	Commerce Minister	Affirmative	Scrutiny
LWMP-01-0199	U Than Oo	ဦးသန်းဦး	Myawady Tsp	Kayin	USDP	Male	Bamar	Buddhism	5-Apr-59	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-07-249	First Pyithu Hluttaw	Seventh Regular Session	30-Aug-13	Providing official stamps to MPs nationwide		Administration	Dr. Soe Yin	Hluttaw Rights Committee Secretary	Underway	Scrutiny
LWMP-01-0199	U Than Oo	ဦးသန်းဦး	Myawady Tsp	Kayin	USDP	Male	Bamar	Buddhism	5-Apr-59	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-08-019	First Pyithu Hluttaw	Eight Regular Session	3-Oct-13	Concerning about City Development Committee and Supply group for City Development		Development	U Soe Maung	President's Office 2 Minister	Underway	Scrutiny
LWMP-01-0199	U Than Oo	ဦးသန်းဦး	Myawady Tsp	Kayin	USDP	Male	Bamar	Buddhism	5-Apr-59	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-09-175	First Pyithu Hluttaw	Ninth Regular Session	20-Mar-14	Taking action to undeciplined department according to financial rules		Finance	Dr Lin Aung	Deputy Finnance Minister	Underway	Scrutiny
LWMP-01-0199	U Than Oo	ဦးသန်းဦး	Myawady Tsp	Kayin	USDP	Male	Bamar	Buddhism	5-Apr-59	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-10-170	First Pyithu Hluttaw	Tenth Regular Session	4-Jul-14	Appointing Doctors for Myawaddy Hospital		Health	Dr. Phay Thet Khin	Health Minister	Underway	Representation
LWMP-01-0199	U Than Oo	ဦးသန်းဦး	Myawady Tsp	Kayin	USDP	Male	Bamar	Buddhism	5-Apr-59	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-10-177	First Pyithu Hluttaw	Tenth Regular Session	7-Jul-14	Solving Traffic Jam on Peace Bridge in Myawaddy		Transportation	U Aung Thein	Deputy President's Office (4) Minister	Underway	Representation
LWMP-01-0199	U Than Oo	ဦးသန်းဦး	Myawady Tsp	Kayin	USDP	Male	Bamar	Buddhism	5-Apr-59	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-10-242	First Pyithu Hluttaw	Tenth Regular Session	25-Jul-14	Taking action on Misusing of National Flag		Administration	Brig. Gen. Kyaw Zan myint	Deputy Home Affair Minister	Underway	Scrutiny
LWMP-01-0200	U Pe Than	ဦးဖေသန်း	Myebon Tsp	Rakhine	RNDP	Male	Rakhine	Buddhism	19-May-54	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-02-191	First Pyithu Hluttaw	Second Regular Session	28-Sep-11	Machinery support for embankment of areas hit by tide		Environment	U Khin Zaw	Deputy Agriculture and Irrigation Minister	Unclear	Representation
LWMP-01-0200	U Pe Than	ဦးဖေသန်း	Myebon Tsp	Rakhine	RNDP	Male	Rakhine	Buddhism	19-May-54	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-02-230	First Pyithu Hluttaw	Second Regular Session	5-Oct-11	To asphalt Myepon - Minpya road		Infrasturctural Development	U Khin Maung Myint	Construction Minister	Mixed Answer	Representation
LWMP-01-0200	U Pe Than	ဦးဖေသန်း	Myebon Tsp	Rakhine	RNDP	Male	Rakhine	Buddhism	19-May-54	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-06-108	First Pyithu Hluttaw	Sixth Regular Session	6-Feb-13			Infrasturctural Development	U Kyaw Lwin	Construction Minister	Affirmative	Representation
LWMP-01-0200	U Pe Than	ဦးဖေသန်း	Myebon Tsp	Rakhine	RNDP	Male	Rakhine	Buddhism	19-May-54	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-06-138	First Pyithu Hluttaw	Sixth Regular Session	27-Feb-13			Infrasturctural Development	U Khin Zaw	Deputy Agriculture and Irrigation Minister	Mixed Answer	Representation
LWMP-01-0200	U Pe Than	ဦးဖေသန်း	Myebon Tsp	Rakhine	RNDP	Male	Rakhine	Buddhism	19-May-54	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-07-016	First Pyithu Hluttaw	Seventh Regular Session	26-Jun-13	the time of Bielection		Politics	U Tin Aye	Chairman of UEC	Affirmative	Scrutiny
LWMP-01-0200	U Pe Than	ဦးဖေသန်း	Myebon Tsp	Rakhine	RNDP	Male	Rakhine	Buddhism	19-May-54	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-07-026	First Pyithu Hluttaw	Seventh Regular Session	27-Jun-13	Building Reservior at Htonekyain		Infrasturctural Development	U Thant Shin	Deputy President Office (1) Minister	Affirmative	Representation
LWMP-01-0200	U Pe Than	ဦးဖေသန်း	Myebon Tsp	Rakhine	RNDP	Male	Rakhine	Buddhism	19-May-54	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-07-115	First Pyithu Hluttaw	Seventh Regular Session	18-Jul-13	Supplying Required for Irrigation in Rakhine		Development	U khin Zaw	Deputy Agriculture and Irrigation Minister	Affirmative	Representation
LWMP-01-0200	U Pe Than	ဦးဖေသန်း	Myebon Tsp	Rakhine	RNDP	Male	Rakhine	Buddhism	19-May-54	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-07-173	First Pyithu Hluttaw	Seventh Regular Session	5-Aug-13	Gaps between organization structure and actual workforce of government depts		Administration	Dr. Daw Khin San Yi	Deputy National Planning and Economic Development Minister	Unclear	Scrutiny
LWMP-01-0200	U Pe Than	ဦးဖေသန်း	Myebon Tsp	Rakhine	RNDP	Male	Rakhine	Buddhism	19-May-54	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-08-144	First Pyithu Hluttaw	Eight Regular Session	14-Nov-13	Giving information about Budget, area, duration, constructor in charge for the national project impl		Infrasturctural Development	U Soe Tint	Deputy Construction Minister	Affirmative	Scrutiny
LWMP-01-0200	U Pe Than	ဦးဖေသန်း	Myebon Tsp	Rakhine	RNDP	Male	Rakhine	Buddhism	19-May-54	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-09-091	First Pyithu Hluttaw	Ninth Regular Session	14-Feb-14	Upgrading Konchaung timber exgracted area at Myaepone		Environment	U Aye Myint Myaung	D M	Affirmative	Representation
LWMP-01-0200	U Pe Than	ဦးဖေသန်း	Myebon Tsp	Rakhine	RNDP	Male	Rakhine	Buddhism	19-May-54	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-10-030	First Pyithu Hluttaw	Tenth Regular Session	5-Jun-14	Appointing Doctors due to Gratuate Serial Numbvers		Health	Dr. Than Aung	Deputy Health Minister	Affirmative	Scrutiny
LWMP-01-0200	U Pe Than	ဦးဖေသန်း	Myebon Tsp	Rakhine	RNDP	Male	Rakhine	Buddhism	19-May-54	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-10-062	First Pyithu Hluttaw	Tenth Regular Session	13-Jun-14	Changing signal in secert votting with machine in Hluttaw		Politics	Dr Soe Yin	Secretary of Hluttaw Rights Committee	Negative	Scrutiny
LWMP-01-0200	U Pe Than	ဦးဖေသန်း	Myebon Tsp	Rakhine	RNDP	Male	Rakhine	Buddhism	19-May-54	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-11-024	First Pyithu Hluttaw	Eleventh Regular Session	16-Sep-14	Dam and Crab Lake in NgaManYe Island		Administration	U Khin Zaw	Deputy Agriculture and Irrigation Minister	Affirmative	Representation
LWMP-01-0200	U Pe Than	ဦးဖေသန်း	Myebon Tsp	Rakhine	RNDP	Male	Rakhine	Buddhism	19-May-54	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-11-097	First Pyithu Hluttaw	Eleventh Regular Session	2-Oct-14	Regarding Myebon as Social Difficulties Township and Pay Extera-Cost Equal Salariesfor Civil Servant		Social Welfare	Brig. Gen. Kyaw Kyaw Tun	Deputy Home Affairs Minister	Unclear	Representation
LWMP-01-0202	U Win Myint	ဦးဝင်းမြင့်	Myingyan Tsp	Mandalay	USDP	Male	Bamar	Buddhism	4-May-54	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-02-213	First Pyithu Hluttaw	Second Regular Session	3-Oct-11	Import of vehicles		Transportation	U Win Myint	Commerce Minister	Unclear	Scrutiny
LWMP-01-0202	U Win Myint	ဦးဝင်းမြင့်	Myingyan Tsp	Mandalay	USDP	Male	Bamar	Buddhism	4-May-54	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-02-266	First Pyithu Hluttaw	Second Regular Session	19-Oct-11	To build a bridge on Taung Thar creek on Myinchan - Thaung Thar road		Infrasturctural Development	U Khin Maung Myint	Construction Minister	Negative	Representation
LWMP-01-0202	U Win Myint	ဦးဝင်းမြင့်	Myingyan Tsp	Mandalay	USDP	Male	Bamar	Buddhism	4-May-54	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-03-012	First Pyithu Hluttaw	Third Regular Session	26-Jan-12	Maintaining Roads		Infrasturctural Development	U Khin Maung Myint	Construction Minister	Affirmative	Representation
LWMP-01-0202	U Win Myint	ဦးဝင်းမြင့်	Myingyan Tsp	Mandalay	USDP	Male	Bamar	Buddhism	4-May-54	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-03-040	First Pyithu Hluttaw	Third Regular Session	15-Feb-12	Public sports ground management		Sport	U Tint Hsan	Sports Minister	Negative	Scrutiny
LWMP-01-0202	U Win Myint	ဦးဝင်းမြင့်	Myingyan Tsp	Mandalay	USDP	Male	Bamar	Buddhism	4-May-54	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-03-055	First Pyithu Hluttaw	Third Regular Session	20-Feb-12	Distributing electricity to Simikon		Services	U Aung Than Oo	Deputy Electric Power Minister	Negative	Representation
LWMP-01-0202	U Win Myint	ဦးဝင်းမြင့်	Myingyan Tsp	Mandalay	USDP	Male	Bamar	Buddhism	4-May-54	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-03-065	First Pyithu Hluttaw	Third Regular Session	21-Feb-12	Rivercourse conservation		Environment	U Nyan Tun Aung	Transport Minister	Underway	Scrutiny
LWMP-01-0202	U Win Myint	ဦးဝင်းမြင့်	Myingyan Tsp	Mandalay	USDP	Male	Bamar	Buddhism	4-May-54	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-06-093	First Pyithu Hluttaw	Sixth Regular Session	4-Feb-13			Health	Dr Win Myint	Deputy Health Minister	Affirmative	Representation
LWMP-01-0202	U Win Myint	ဦးဝင်းမြင့်	Myingyan Tsp	Mandalay	USDP	Male	Bamar	Buddhism	4-May-54	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-08-059	First Pyithu Hluttaw	Eight Regular Session	11-Oct-13	Highering 50 % of price than offical lottery price		Taxation	Dr Lin Aung	Deputy Finnance Minister	Underway	Scrutiny
LWMP-01-0203	U Zaw Win Aung	ဦးဇော်ဝင်းအောင်	Myinn Mu Tsp	Sagaing	USDP	Male	Bamar	Buddhism	12-Aug-58	Others	First Pyithu Hluttaw	2010	2015	LWQ-01-02-063	First Pyithu Hluttaw	Second Regular Session	31-Aug-11	Laboratory for livestock and veterinary purpose in Myinmu Township		Breeding	U Tin Naing Thein	Livestock and Fishery Minister	Negative	Representation
LWMP-01-0203	U Zaw Win Aung	ဦးဇော်ဝင်းအောင်	Myinn Mu Tsp	Sagaing	USDP	Male	Bamar	Buddhism	12-Aug-58	Others	First Pyithu Hluttaw	2010	2015	LWQ-01-03-058	First Pyithu Hluttaw	Third Regular Session	20-Feb-12	Sharing of electricity on network		Services	U Aung Than Oo	Deputy Electric Power Minister	Negative	Scrutiny
LWMP-01-0203	U Zaw Win Aung	ဦးဇော်ဝင်းအောင်	Myinn Mu Tsp	Sagaing	USDP	Male	Bamar	Buddhism	12-Aug-58	Others	First Pyithu Hluttaw	2010	2015	LWQ-01-03-103	First Pyithu Hluttaw	Third Regular Session	13-Mar-12	Repair of tributories from riverwater pumping station		Infrasturctural Development	U Khin Zaw	Deputy Agriculture and Irrigation Minister	Underway	Scrutiny
LWMP-01-0203	U Zaw Win Aung	ဦးဇော်ဝင်းအောင်	Myinn Mu Tsp	Sagaing	USDP	Male	Bamar	Buddhism	12-Aug-58	Others	First Pyithu Hluttaw	2010	2015	LWQ-01-04-125	First Pyithu Hluttaw	Fourth Regular Session	21-Aug-12	Flood prevention measures in Myinmu Township, Sagaing Division		Infrasturctural Development	U Khin Zaw	Deputy Agriculture and Irrigation Minister	Negative	Representation
LWMP-01-0203	U Zaw Win Aung	ဦးဇော်ဝင်းအောင်	Myinn Mu Tsp	Sagaing	USDP	Male	Bamar	Buddhism	12-Aug-58	Others	First Pyithu Hluttaw	2010	2015	LWQ-01-07-235	First Pyithu Hluttaw	Seventh Regular Session	26-Aug-13	Chronological equipment at National Library in Nay Pyi Taw		Culture	Daw Sanda Khin	Deputy Culture Minister	Affirmative	Scrutiny
LWMP-01-0203	U Zaw Win Aung	ဦးဇော်ဝင်းအောင်	Myinn Mu Tsp	Sagaing	USDP	Male	Bamar	Buddhism	12-Aug-58	Others	First Pyithu Hluttaw	2010	2015	LWQ-01-09-127	First Pyithu Hluttaw	Ninth Regular Session	4-Mar-14	Upgrading the MyinMuu habour		Infrasturctural Development	U Zin Yaw	Deputy Transportation Minister	Negative	Representation
LWMP-01-0203	U Zaw Win Aung	ဦးဇော်ဝင်းအောင်	Myinn Mu Tsp	Sagaing	USDP	Male	Bamar	Buddhism	12-Aug-58	Others	First Pyithu Hluttaw	2010	2015	LWQ-01-09-185	First Pyithu Hluttaw	Ninth Regular Session	25-Mar-14	Taking back in action for some sport types in Myanmar		Sport	U Thaung Htike	Dputy Sport Minister	Affirmative	Scrutiny
LWMP-01-0203	U Zaw Win Aung	ဦးဇော်ဝင်းအောင်	Myinn Mu Tsp	Sagaing	USDP	Male	Bamar	Buddhism	12-Aug-58	Others	First Pyithu Hluttaw	2010	2015	LWQ-01-10-245	First Pyithu Hluttaw	Tenth Regular Session	28-Jul-14	Upgrading Triditional Boxing		Sport	U Zaw Win	Deputy Sport Minister	Underway	Scrutiny
LWMP-01-0204	U Kyi Maung	ဦးကြည်မောင်	Myit Thar Tsp	Mandalay	USDP	Male	Bamar	Buddhism	11-Feb-42	Agriculture	First Pyithu Hluttaw	2010	2015	LWQ-01-02-167	First Pyithu Hluttaw	Second Regular Session	22-Sep-11	Panlaung sluice gate in Myittha		Infrasturctural Development	U Khin Zaw	Deputy Agriculture and Irrigation Minister	Unclear	Representation
