am_constituency,st_constituency_number,st_constituency,ward_village_number,ward_village,am_constituency_number,st_constituency_pcode
စစ်ကိုင်းတိုင်းဒေသကြီး,2,စစ်ကိုင်း,45,ရွာသစ်ကြီးကျေးရွာအုပ်စု,1,MMR005001
စစ်ကိုင်းတိုင်းဒေသကြီး,2,စစ်ကိုင်း,46,ရွာမကျေးရွာအုပ်စု,1,MMR005001
စစ်ကိုင်းတိုင်းဒေသကြီး,2,စစ်ကိုင်း,47,ငတရော်ကျေးရွာအုပ်စု,1,MMR005001
စစ်ကိုင်းတိုင်းဒေသကြီး,2,စစ်ကိုင်း,48,ရှမ်းတပ်ကျေးရွာအုပ်စု,1,MMR005001
စစ်ကိုင်းတိုင်းဒေသကြီး,2,စစ်ကိုင်း,49,ပြည်တော်သာကျေးရွာအုပ်စု,1,MMR005001
စစ်ကိုင်းတိုင်းဒေသကြီး,2,စစ်ကိုင်း,50,နတ်ခရိုင်ကျေးရွာအုပ်စု,1,MMR005001
စစ်ကိုင်းတိုင်းဒေသကြီး,2,စစ်ကိုင်း,51,အောင်သာကျေးရွာအုပ်စု,1,MMR005001
စစ်ကိုင်းတိုင်းဒေသကြီး,1,ဆားလင်းကြီး,1,အမှတ်(2)ရပ်ကွက်(ဆားလင်းကြီးမြို့),5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,1,ဆားလင်းကြီး,2,ဒူးထောက်ကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,1,ဆားလင်းကြီး,3,ဆားထုံးကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,1,ဆားလင်းကြီး,4,ထန်းဇင်ကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,1,ဆားလင်းကြီး,5,တုံကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,1,ဆားလင်းကြီး,6,လက်ပတောင်းကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,1,ဆားလင်းကြီး,7,ရွာရှည်ကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,1,ဆားလင်းကြီး,8,ညောင်ပင်ကြီးကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,1,ဆားလင်းကြီး,9,ကျောက်မျက်ကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,1,ဆားလင်းကြီး,10,ဒုံးတောကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,1,ဆားလင်းကြီး,11,တောင်ပလူကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,1,ဆားလင်းကြီး,12,မိုးကြိုးပြင်ကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,1,ဆားလင်းကြီး,13,ဖောင်းကတာကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,1,ဆားလင်းကြီး,14,ညောင်ပင်တိုကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,2,ဆားလင်းကြီး,1,အမှတ်(1)ရပ်ကွက်(ဆားလင်းကြီးမြို့),5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,2,ဆားလင်းကြီး,2,အမှတ်(3)ရပ်ကွက်(ဆားလင်းကြီးမြို့),5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,2,ဆားလင်းကြီး,3,ပေါင်းဝကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,2,ဆားလင်းကြီး,4,ရွှေသမင်ကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,2,ဆားလင်းကြီး,5,ကျွဲခိုတောကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,2,ဆားလင်းကြီး,6,ဘိုက်သရက်ကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,2,ဆားလင်းကြီး,7,မတောင့်တကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,2,ဆားလင်းကြီး,8,သမ္မတောကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,2,ဆားလင်းကြီး,9,ပန်းထူးကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,2,ဆားလင်းကြီး,10,ရေမိန်ကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,2,ဆားလင်းကြီး,11,ရုံးပင်ရိုးကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,2,ဆားလင်းကြီး,12,ကျားတက်ကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,2,ဆားလင်းကြီး,13,ဇီးချိုင်ကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,2,ဆားလင်းကြီး,14,ဇီးပနီ(တောင်)ကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,2,ဆားလင်းကြီး,15,ဇီးပနီ(မြောက်)ကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,2,ဆားလင်းကြီး,16,ရွာသမင်းကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,2,ဆားလင်းကြီး,17,မြေစွန်းကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,2,ဆားလင်းကြီး,18,ဆုံတားကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,2,ဆားလင်းကြီး,19,ကျိုင်းခမောက်ကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,2,ဆားလင်းကြီး,20,ချောင်းရိုးကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,2,ဆားလင်းကြီး,21,ဖလန်ကန်ကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,2,ဆားလင်းကြီး,22,ဆားခါးကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,2,ဆားလင်းကြီး,23,ခွန်သာကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,2,ဆားလင်းကြီး,24,နှောကူးတို့ကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,2,ဆားလင်းကြီး,25,ငါးခုန်ကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,2,ဆားလင်းကြီး,27,လင်းစကျက်ကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,2,ဆားလင်းကြီး,28,တရားကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,2,ဆားလင်းကြီး,62,ဘုတ်စုကျေးရွာအုပ်စု,5,MMR005018
စစ်ကိုင်းတိုင်းဒေသကြီး,1,တန့်ဆည်,1,မေတ္တာမြိုင်ရပ်ကွက်(တန့်ဆည်မြို့),3,MMR005011
စစ်ကိုင်းတိုင်းဒေသကြီး,1,တန့်ဆည်,2,ပေါ်ဦးရပ်ကွက်(တန့်ဆည်မြို့),3,MMR005011
စစ်ကိုင်းတိုင်းဒေသကြီး,1,တန့်ဆည်,3,ငတန်းကျေးရွာအုပ်စု,3,MMR005011
စစ်ကိုင်းတိုင်းဒေသကြီး,1,တန့်ဆည်,4,ကလဇင်ကျေးရွာအုပ်စု,3,MMR005011
စစ်ကိုင်းတိုင်းဒေသကြီး,1,တန့်ဆည်,5,ရွှေတကျေးကျေးရွာအုပ်စု,3,MMR005011
စစ်ကိုင်းတိုင်းဒေသကြီး,1,တန့်ဆည်,6,ဒယ်ရောက်ကျေးရွာအုပ်စု,3,MMR005011
စစ်ကိုင်းတိုင်းဒေသကြီး,1,တန့်ဆည်,7,ချောင်းရိုးကျေးရွာအုပ်စု,3,MMR005011
စစ်ကိုင်းတိုင်းဒေသကြီး,1,တန့်ဆည်,8,ခပေါင်းကြိုင်ကျေးရွာအုပ်စု,3,MMR005011
စစ်ကိုင်းတိုင်းဒေသကြီး,1,တန့်ဆည်,9,ရွာသာယာကျေးရွာအုပ်စု,3,MMR005011
စစ်ကိုင်းတိုင်းဒေသကြီး,1,တန့်ဆည်,10,ကံကြီးကုန်းကျေးရွာအုပ်စု,3,MMR005011
စစ်ကိုင်းတိုင်းဒေသကြီး,1,တန့်ဆည်,11,ကုန်းရိုးကျေးရွာအုပ်စု,3,MMR005011
စစ်ကိုင်းတိုင်းဒေသကြီး,1,တန့်ဆည်,12,ရွှေကတော်ကျေးရွာအုပ်စု,3,MMR005011
စစ်ကိုင်းတိုင်းဒေသကြီး,1,တန့်ဆည်,13,အင်တိုင်းကျေးရွာအုပ်စု,3,MMR005011
စစ်ကိုင်းတိုင်းဒေသကြီး,1,တန့်ဆည်,14,ဝါးရငယ်ကျေးရွာအုပ်စု,3,MMR005011
စစ်ကိုင်းတိုင်းဒေသကြီး,1,တန့်ဆည်,15,ငနုချောင်းကျေးရွာအုပ်စု,3,MMR005011
စစ်ကိုင်းတိုင်းဒေသကြီး,1,တန့်ဆည်,16,ရွာရှည်(တောင်)ကျေးရွာအုပ်စု,3,MMR005011
