state_or_region,constituency_number,constituency_name,ward_village_number,ward_village
ပဲခူးတိုင်းဒေသကြီး,2,ညောင်လေးပင်မြို့နယ်,14,ချောင်းရင်းကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,2,ညောင်လေးပင်မြို့နယ်,15,ကြာအင်းကြီးကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,2,ညောင်လေးပင်မြို့နယ်,16,နဘဲပင်ကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,2,ညောင်လေးပင်မြို့နယ်,17,ဖိုးတုပ္ပုံကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,2,ညောင်လေးပင်မြို့နယ်,18,စမ်းကြီး ကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,2,ညောင်လေးပင်မြို့နယ်,19,ရှမ်းကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,2,ညောင်လေးပင်မြို့နယ်,20,သောင်ကြီးကျေးရွာ အုပ်စု
ပဲခူးတိုင်းဒေသကြီး,2,ညောင်လေးပင်မြို့နယ်,21,ထင်းကုန်းကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,2,ညောင်လေးပင်မြို့နယ်,22,သံတံတားကျေးရွာ အုပ်စု
ပဲခူးတိုင်းဒေသကြီး,2,ညောင်လေးပင်မြို့နယ်,23,ဝင်္ဂဘော်ကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,2,ညောင်လေးပင်မြို့နယ်,24,ဝဲဝန်းကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,2,ညောင်လေးပင်မြို့နယ်,25,ရေကျော်ကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,2,ညောင်လေးပင်မြို့နယ်,26,ရေပေါ်သောင်ကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,2,ညောင်လေးပင်မြို့နယ်,27,စည်ပင်ကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,1,ဒိုက်ဦးမြို့နယ်,1,စျေးပိုင်းရပ်ကွက်(ဒိုက်ဦးမြို့)
ပဲခူးတိုင်းဒေသကြီး,1,ဒိုက်ဦးမြို့နယ်,2,ကုန်သည်ရပ်ကွက်(ဒိုက်ဦးမြို့)
ပဲခူးတိုင်းဒေသကြီး,1,ဒိုက်ဦးမြို့နယ်,3,ဝါဆိုရပ်ကွက်(ဒိုက်ဦးမြို့)
ပဲခူးတိုင်းဒေသကြီး,1,ဒိုက်ဦးမြို့နယ်,4,စက်ကွင်းရပ်ကွက်( ဒိုက်ဦးမြို့)
ပဲခူးတိုင်းဒေသကြီး,1,ဒိုက်ဦးမြို့နယ်,5,ဖအောင်ဝဲရပ်ကွက်(ဒိုက်ဦးမြို့)
ပဲခူးတိုင်းဒေသကြီး,1,ဒိုက်ဦးမြို့နယ်,6,ဆင်စခန်းကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,1,ဒိုက်ဦးမြို့နယ်,7,အိမ်ခြေလေးဆယ်ကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,1,ဒိုက်ဦးမြို့နယ်,8,ဖောင်တော်သီကျေးရွာ အုပ်စု
ပဲခူးတိုင်းဒေသကြီး,1,ဒိုက်ဦးမြို့နယ်,9,ရှမ်းစုကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,1,ဒိုက်ဦးမြို့နယ်,10,ပုကိုင်ကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,1,ဒိုက်ဦးမြို့နယ်,11,ပေါက် တပင်ကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,1,ဒိုက်ဦးမြို့နယ်,12,ပျဉ်းမလွင်ကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,1,ဒိုက်ဦးမြို့နယ်,13,ကတုတ် ရွာမ ကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,1,ဒိုက်ဦးမြို့နယ်,14,ကတုတ်ဘုရားကြီးကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,1,ဒိုက်ဦးမြို့နယ်,15,သုံးခွကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,1,ဒိုက်ဦးမြို့နယ်,16,ကလီကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,1,ဒိုက်ဦးမြို့နယ်,17,ပနွတ် ကျေးရွာ အုပ်စု
ပဲခူးတိုင်းဒေသကြီး,1,ဒိုက်ဦးမြို့နယ်,18,ဖအောင်းစုကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,1,ဒိုက်ဦးမြို့နယ်,19,မင်္ဂလွန်းကျေးရွာ အုပ်စု
ပဲခူးတိုင်းဒေသကြီး,1,ဒိုက်ဦးမြို့နယ်,20,နတ်ကင်းကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,1,ဒိုက်ဦးမြို့နယ်,21,ကျိုက်စကော(အရှေ့) ကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,1,ဒိုက်ဦးမြို့နယ်,22,ကျိုက်စကော(အနောက်)ကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,2,ဒိုက်ဦးမြို့နယ်,1,ကျောင်းစုရပ်ကွက် (ဒိုက်ဦးမြို)
ပဲခူးတိုင်းဒေသကြီး,2,ဒိုက်ဦးမြို့နယ်,2,သံတံတားရပ်ကွက်  (ဒိုက်ဦးမြို့)
ပဲခူးတိုင်းဒေသကြီး,2,ဒိုက်ဦးမြို့နယ်,3,မင်းတဲရပ်ကွက် (ဒိုက်ဦးမြို့)
ပဲခူးတိုင်းဒေသကြီး,2,ဒိုက်ဦးမြို့နယ်,4,ဒရယ်မီးရပ်ကွက် (ဒိုက်ဦးမြို့)
ပဲခူးတိုင်းဒေသကြီး,2,ဒိုက်ဦးမြို့နယ်,5,ကျွန်းကုန်းကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,2,ဒိုက်ဦးမြို့နယ်,6,သရက်တော ကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,2,ဒိုက်ဦးမြို့နယ်,7,ပျဉ်ပုံလေးကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,2,ဒိုက်ဦးမြို့နယ်,8,ပသွယ်ကျေးရွာ အုပ်စု
ပဲခူးတိုင်းဒေသကြီး,2,ဒိုက်ဦးမြို့နယ်,9,ကုက္ကိုင်းကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,2,ဒိုက်ဦးမြို့နယ်,10,သပြေတန်းကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,2,ဒိုက်ဦးမြို့နယ်,11,သဲကောကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,2,ဒိုက်ဦးမြို့နယ်,12,ကံကလေးကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,2,ဒိုက်ဦးမြို့နယ်,13,အင်း  တဇင်ကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,2,ဒိုက်ဦးမြို့နယ်,14,ပွဲတမော့ကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,2,ဒိုက်ဦးမြို့နယ်,15,တမံကြီး ကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,2,ဒိုက်ဦးမြို့နယ်,16,ဗျိုင်းချယ်ကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,2,ဒိုက်ဦးမြို့နယ်,17,တကောင်း ကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,2,ဒိုက်ဦးမြို့နယ်,18,အုတ်ရှစ်ကုန်းကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,2,ဒိုက်ဦးမြို့နယ်,19,ရွှေအင်ဒုံ ရွာသစ်ရွာ ကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,2,ဒိုက်ဦးမြို့နယ်,20,ဆင်ဇလုပ်ကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,2,ဒိုက်ဦးမြို့နယ်,21,ပုဂံကွဲကျေးရွာအုပ်စု
ပဲခူးတိုင်းဒေသကြီး,2,ဒိုက်ဦးမြို့နယ်,22,ဒိုးတန်းကျေးရွာအုပ်စု
